video-name,t-start,t-end,action-label,video-duration,filename,fps,video-frames,temporal-region-label
l6Wblq6yIk0,0,65,,241.09,v_l6Wblq6yIk0.mp4,30,7231,No action
l6Wblq6yIk0,226,241.09,,241.09,v_l6Wblq6yIk0.mp4,30,7231,No action
c8ehb0s3gtQ,0,102,,442.06,v_c8ehb0s3gtQ.mp4,30,13260,No action
c8ehb0s3gtQ,169,178,,442.06,v_c8ehb0s3gtQ.mp4,30,13260,No action
c8ehb0s3gtQ,355,386,,442.06,v_c8ehb0s3gtQ.mp4,30,13260,No action
c8ehb0s3gtQ,391,442.06,,442.06,v_c8ehb0s3gtQ.mp4,30,13260,No action
X4T4XjWNUgc,0,102,,360.75,v_X4T4XjWNUgc.mp4,30,10821,No action
X4T4XjWNUgc,116,130,,360.75,v_X4T4XjWNUgc.mp4,30,10821,No action
X4T4XjWNUgc,172,213,,360.75,v_X4T4XjWNUgc.mp4,30,10821,No action
X4T4XjWNUgc,219,257,,360.75,v_X4T4XjWNUgc.mp4,30,10821,No action
X4T4XjWNUgc,296,311,,360.75,v_X4T4XjWNUgc.mp4,30,10821,No action
X4T4XjWNUgc,329,360.75,,360.75,v_X4T4XjWNUgc.mp4,30,10821,No action
B7-kMmC8Tj8,108,116,,267.87,v_B7-kMmC8Tj8.mp4,30,8034,No action
B7-kMmC8Tj8,132,162,,267.87,v_B7-kMmC8Tj8.mp4,30,8034,No action
B7-kMmC8Tj8,176,199,,267.87,v_B7-kMmC8Tj8.mp4,30,8034,No action
B7-kMmC8Tj8,210,267.87,,267.87,v_B7-kMmC8Tj8.mp4,30,8034,No action
PLqTyxMYgBg,0,51,,341.47,v_PLqTyxMYgBg.mp4,30,10244,No action
PLqTyxMYgBg,76,84,,341.47,v_PLqTyxMYgBg.mp4,30,10244,No action
PLqTyxMYgBg,210,222,,341.47,v_PLqTyxMYgBg.mp4,30,10244,No action
PLqTyxMYgBg,230,238,,341.47,v_PLqTyxMYgBg.mp4,30,10244,No action
PLqTyxMYgBg,295,303,,341.47,v_PLqTyxMYgBg.mp4,30,10244,No action
PLqTyxMYgBg,316,341.47,,341.47,v_PLqTyxMYgBg.mp4,30,10244,No action
olrxEUXmlVA,0,100,,168.27,v_olrxEUXmlVA.mp4,30,5046,No action
olrxEUXmlVA,156,168.27,,168.27,v_olrxEUXmlVA.mp4,30,5046,No action
W4uSf0d5yhw,0,65,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
W4uSf0d5yhw,103,132,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
W4uSf0d5yhw,149,161,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
W4uSf0d5yhw,254,279,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
W4uSf0d5yhw,313,341,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
W4uSf0d5yhw,362,391,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
W4uSf0d5yhw,484,505.82,,505.82,v_W4uSf0d5yhw.mp4,30,15172,No action
DBJUD9V-1rQ,0,62,,256.78,v_DBJUD9V-1rQ.mp4,30,7702,No action
DBJUD9V-1rQ,236,256.78,,256.78,v_DBJUD9V-1rQ.mp4,30,7702,No action
CazGUhhclEY,0,33,,314.42,v_CazGUhhclEY.mp4,30,9432,No action
CazGUhhclEY,146,196,,314.42,v_CazGUhhclEY.mp4,30,9432,No action
CazGUhhclEY,242,252,,314.42,v_CazGUhhclEY.mp4,30,9432,No action
CazGUhhclEY,302,314.42,,314.42,v_CazGUhhclEY.mp4,30,9432,No action
eX2r9gvdt1o,0,23,,216.74,v_eX2r9gvdt1o.mp4,30,6500,No action
eX2r9gvdt1o,34,43,,216.74,v_eX2r9gvdt1o.mp4,30,6500,No action
eX2r9gvdt1o,168,216.74,,216.74,v_eX2r9gvdt1o.mp4,30,6500,No action
MxcI4wQLvK4,0,22,,313.94,v_MxcI4wQLvK4.mp4,30,9416,No action
MxcI4wQLvK4,59,73,,313.94,v_MxcI4wQLvK4.mp4,30,9416,No action
MxcI4wQLvK4,113,134,,313.94,v_MxcI4wQLvK4.mp4,30,9416,No action
MxcI4wQLvK4,169,181,,313.94,v_MxcI4wQLvK4.mp4,30,9416,No action
MxcI4wQLvK4,259,313.94,,313.94,v_MxcI4wQLvK4.mp4,30,9416,No action
LEqqsROtG-I,0,11,,202.36,v_LEqqsROtG-I.mp4,30,6070,No action
LEqqsROtG-I,133,202.36,,202.36,v_LEqqsROtG-I.mp4,30,6070,No action
pDjyQ1lKMT8,0,26,,163.44,v_pDjyQ1lKMT8.mp4,30,4901,No action
pDjyQ1lKMT8,128,163.44,,163.44,v_pDjyQ1lKMT8.mp4,30,4901,No action
imfl-NXiU8g,0,114,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
imfl-NXiU8g,194,228,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
imfl-NXiU8g,235,248,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
imfl-NXiU8g,258,269,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
imfl-NXiU8g,352,384,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
imfl-NXiU8g,410,422,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
imfl-NXiU8g,448,510.84,,510.84,v_imfl-NXiU8g.mp4,30,15324,No action
nrsFW3HE7yo,0,10,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,31,100,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,126,137,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,184,221,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,234,243,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,264,306,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,360,387,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
nrsFW3HE7yo,396,436.36,,436.36,v_nrsFW3HE7yo.mp4,30,13090,No action
XNbfYAZ__iU,0,56,,293.12,v_XNbfYAZ__iU.mp4,30,8793,No action
XNbfYAZ__iU,145,153,,293.12,v_XNbfYAZ__iU.mp4,30,8793,No action
XNbfYAZ__iU,180,207,,293.12,v_XNbfYAZ__iU.mp4,30,8793,No action
XNbfYAZ__iU,227,239,,293.12,v_XNbfYAZ__iU.mp4,30,8793,No action
XNbfYAZ__iU,257,293.12,,293.12,v_XNbfYAZ__iU.mp4,30,8793,No action
Nbl97Bp3Kzw,0,74,,310.92,v_Nbl97Bp3Kzw.mp4,30,9324,No action
Nbl97Bp3Kzw,160,168,,310.92,v_Nbl97Bp3Kzw.mp4,30,9324,No action
Nbl97Bp3Kzw,218,253,,310.92,v_Nbl97Bp3Kzw.mp4,30,9324,No action
Nbl97Bp3Kzw,269,310.92,,310.92,v_Nbl97Bp3Kzw.mp4,30,9324,No action
Sh33vaPTI0Q,0,75,,324.15,v_Sh33vaPTI0Q.mp4,30,9723,No action
Sh33vaPTI0Q,107,119,,324.15,v_Sh33vaPTI0Q.mp4,30,9723,No action
Sh33vaPTI0Q,173,183,,324.15,v_Sh33vaPTI0Q.mp4,30,9723,No action
Sh33vaPTI0Q,226,235,,324.15,v_Sh33vaPTI0Q.mp4,30,9723,No action
Sh33vaPTI0Q,289,303,,324.15,v_Sh33vaPTI0Q.mp4,30,9723,No action
Sh33vaPTI0Q,311,324.15,,324.15,v_Sh33vaPTI0Q.mp4,30,9723,No action
SkPvNb9P7XQ,0,43,,195.24,v_SkPvNb9P7XQ.mp4,30,5857,No action
SkPvNb9P7XQ,57,71,,195.24,v_SkPvNb9P7XQ.mp4,30,5857,No action
SkPvNb9P7XQ,85,95,,195.24,v_SkPvNb9P7XQ.mp4,30,5857,No action
SkPvNb9P7XQ,100,115,,195.24,v_SkPvNb9P7XQ.mp4,30,5857,No action
SkPvNb9P7XQ,142,195.24,,195.24,v_SkPvNb9P7XQ.mp4,30,5857,No action
nbiOaHaKuKs,0,24,,179.76,v_nbiOaHaKuKs.mp4,30,5390,No action
nbiOaHaKuKs,148,179.76,,179.76,v_nbiOaHaKuKs.mp4,30,5390,No action
KpzFf81iax8,125,147,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
KpzFf81iax8,184,212,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
KpzFf81iax8,218,240,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
KpzFf81iax8,264,291,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
KpzFf81iax8,316,348,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
KpzFf81iax8,365,383,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
KpzFf81iax8,498,536.41,,536.41,v_KpzFf81iax8.mp4,30,16089,No action
8q287rBZAM0,0,33,,253.43,v_8q287rBZAM0.mp4,30,7601,No action
8q287rBZAM0,61,89,,253.43,v_8q287rBZAM0.mp4,30,7601,No action
8q287rBZAM0,139,165,,253.43,v_8q287rBZAM0.mp4,30,7601,No action
8q287rBZAM0,207,253.43,,253.43,v_8q287rBZAM0.mp4,30,7601,No action
aH2TPCuSH5s,0,32,,96.06,v_aH2TPCuSH5s.mp4,30,2880,No action
aH2TPCuSH5s,80,96.06,,96.06,v_aH2TPCuSH5s.mp4,30,2880,No action
-eyDS81FADw,0,41,,146.9,v_-eyDS81FADw.mp4,30,4406,No action
-eyDS81FADw,129,146.9,,146.9,v_-eyDS81FADw.mp4,30,4406,No action
9X5xmrZMX30,0,36,,279.71,v_9X5xmrZMX30.mp4,30,8389,No action
9X5xmrZMX30,107,115,,279.71,v_9X5xmrZMX30.mp4,30,8389,No action
9X5xmrZMX30,177,185,,279.71,v_9X5xmrZMX30.mp4,30,8389,No action
9X5xmrZMX30,198,279.71,,279.71,v_9X5xmrZMX30.mp4,30,8389,No action
60TXip7-W-E,0,10,,356.65,v_60TXip7-W-E.mp4,30,10698,No action
60TXip7-W-E,53,114,,356.65,v_60TXip7-W-E.mp4,30,10698,No action
60TXip7-W-E,222,231,,356.65,v_60TXip7-W-E.mp4,30,10698,No action
60TXip7-W-E,296,310,,356.65,v_60TXip7-W-E.mp4,30,10698,No action
60TXip7-W-E,340,356.65,,356.65,v_60TXip7-W-E.mp4,30,10698,No action
xDp6cWoPMzo,0,36,,307.43,v_xDp6cWoPMzo.mp4,30,9221,No action
xDp6cWoPMzo,43,53,,307.43,v_xDp6cWoPMzo.mp4,30,9221,No action
xDp6cWoPMzo,85,100,,307.43,v_xDp6cWoPMzo.mp4,30,9221,No action
xDp6cWoPMzo,184,193,,307.43,v_xDp6cWoPMzo.mp4,30,9221,No action
xDp6cWoPMzo,259,307.43,,307.43,v_xDp6cWoPMzo.mp4,30,9221,No action
tzaHcaFys9E,0,54,,212.24,v_tzaHcaFys9E.mp4,30,6366,No action
tzaHcaFys9E,90,115,,212.24,v_tzaHcaFys9E.mp4,30,6366,No action
tzaHcaFys9E,154,162,,212.24,v_tzaHcaFys9E.mp4,30,6366,No action
45mgcWx16mM,0,36,,380.27,v_45mgcWx16mM.mp4,30,11407,No action
45mgcWx16mM,52,98,,380.27,v_45mgcWx16mM.mp4,30,11407,No action
45mgcWx16mM,165,189,,380.27,v_45mgcWx16mM.mp4,30,11407,No action
45mgcWx16mM,258,380.27,,380.27,v_45mgcWx16mM.mp4,30,11407,No action
ALpzvKkohfQ,0,18,,428.24,v_ALpzvKkohfQ.mp4,30,12846,No action
ALpzvKkohfQ,217,235,,428.24,v_ALpzvKkohfQ.mp4,30,12846,No action
ALpzvKkohfQ,244,274,,428.24,v_ALpzvKkohfQ.mp4,30,12846,No action
ALpzvKkohfQ,313,344,,428.24,v_ALpzvKkohfQ.mp4,30,12846,No action
ALpzvKkohfQ,367,428.24,,428.24,v_ALpzvKkohfQ.mp4,30,12846,No action
k6klZcQR2S0,0,142,,431.81,v_k6klZcQR2S0.mp4,30,12953,No action
k6klZcQR2S0,183,201,,431.81,v_k6klZcQR2S0.mp4,30,12953,No action
k6klZcQR2S0,270,290,,431.81,v_k6klZcQR2S0.mp4,30,12953,No action
k6klZcQR2S0,345,370,,431.81,v_k6klZcQR2S0.mp4,30,12953,No action
k6klZcQR2S0,390,431.81,,431.81,v_k6klZcQR2S0.mp4,30,12953,No action
JDB_HLywaok,0,91,,372.77,v_JDB_HLywaok.mp4,30,11179,No action
JDB_HLywaok,215,372.77,,372.77,v_JDB_HLywaok.mp4,30,11179,No action
Sg0RKVJm-94,0,133,,318.93,v_Sg0RKVJm-94.mp4,30,9567,No action
Sg0RKVJm-94,302,318.93,,318.93,v_Sg0RKVJm-94.mp4,30,9567,No action
ioXqgVYG7Xc,0,56,,290.39,v_ioXqgVYG7Xc.mp4,30,8708,No action
ioXqgVYG7Xc,156,169,,290.39,v_ioXqgVYG7Xc.mp4,30,8708,No action
ioXqgVYG7Xc,206,224,,290.39,v_ioXqgVYG7Xc.mp4,30,8708,No action
ioXqgVYG7Xc,274,290.39,,290.39,v_ioXqgVYG7Xc.mp4,30,8708,No action
DrM_ZiRvIro,0,46,,526.14,v_DrM_ZiRvIro.mp4,30,15782,No action
DrM_ZiRvIro,111,119,,526.14,v_DrM_ZiRvIro.mp4,30,15782,No action
DrM_ZiRvIro,168,199,,526.14,v_DrM_ZiRvIro.mp4,30,15782,No action
DrM_ZiRvIro,255,271,,526.14,v_DrM_ZiRvIro.mp4,30,15782,No action
DrM_ZiRvIro,318,392,,526.14,v_DrM_ZiRvIro.mp4,30,15782,No action
DrM_ZiRvIro,445,526.14,,526.14,v_DrM_ZiRvIro.mp4,30,15782,No action
DKk5IVcIWW8,118,129,,148.1,v_DKk5IVcIWW8.mp4,30,4442,No action
DKk5IVcIWW8,139,148.1,,148.1,v_DKk5IVcIWW8.mp4,30,4442,No action
c87PnAWDbOA,0,49,,137.54,v_c87PnAWDbOA.mp4,30,4126,No action
c87PnAWDbOA,113,137.54,,137.54,v_c87PnAWDbOA.mp4,30,4126,No action
xK8bGXuXO_Y,0,54,,268.63,v_xK8bGXuXO_Y.mp4,30,8057,No action
xK8bGXuXO_Y,78,89,,268.63,v_xK8bGXuXO_Y.mp4,30,8057,No action
xK8bGXuXO_Y,207,268.63,,268.63,v_xK8bGXuXO_Y.mp4,30,8057,No action
fIhIyOWIIz0,0,11,,71.47,v_fIhIyOWIIz0.mp4,30,2141,No action
wURtxtH7i-Y,0,23,,193.75,v_wURtxtH7i-Y.mp4,30,5811,No action
wURtxtH7i-Y,34,54,,193.75,v_wURtxtH7i-Y.mp4,30,5811,No action
wURtxtH7i-Y,73,87,,193.75,v_wURtxtH7i-Y.mp4,30,5811,No action
wURtxtH7i-Y,93,111,,193.75,v_wURtxtH7i-Y.mp4,30,5811,No action
wURtxtH7i-Y,168,193.75,,193.75,v_wURtxtH7i-Y.mp4,30,5811,No action
MCs2_Ih0PZA,0,35,,142.7,v_MCs2_Ih0PZA.mp4,30,4280,No action
MCs2_Ih0PZA,51,59,,142.7,v_MCs2_Ih0PZA.mp4,30,4280,No action
MCs2_Ih0PZA,120,142.7,,142.7,v_MCs2_Ih0PZA.mp4,30,4280,No action
1OtWo8cXKWM,0,123,,313.8,v_1OtWo8cXKWM.mp4,30,9413,No action
1OtWo8cXKWM,175,199,,313.8,v_1OtWo8cXKWM.mp4,30,9413,No action
1OtWo8cXKWM,235,313.8,,313.8,v_1OtWo8cXKWM.mp4,30,9413,No action
c96tGPyKB0c,0,14,,173.46,v_c96tGPyKB0c.mp4,30,5204,No action
c96tGPyKB0c,157,173.46,,173.46,v_c96tGPyKB0c.mp4,30,5204,No action
TshGvn_QG_g,0,39,,173.57999999999998,v_TshGvn_QG_g.mp4,30,5207,No action
TshGvn_QG_g,68,80,,173.57999999999998,v_TshGvn_QG_g.mp4,30,5207,No action
TshGvn_QG_g,114,149,,173.57999999999998,v_TshGvn_QG_g.mp4,30,5207,No action
_z1nplx1HdY,0,47,,495.76,v__z1nplx1HdY.mp4,30,14871,No action
_z1nplx1HdY,175,193,,495.76,v__z1nplx1HdY.mp4,30,14871,No action
_z1nplx1HdY,287,359,,495.76,v__z1nplx1HdY.mp4,30,14871,No action
_z1nplx1HdY,406,495.76,,495.76,v__z1nplx1HdY.mp4,30,14871,No action
osov-0HY1Lw,0,34,,384.62,v_osov-0HY1Lw.mp4,30,11537,No action
osov-0HY1Lw,44,52,,384.62,v_osov-0HY1Lw.mp4,30,11537,No action
osov-0HY1Lw,80,96,,384.62,v_osov-0HY1Lw.mp4,30,11537,No action
osov-0HY1Lw,138,192,,384.62,v_osov-0HY1Lw.mp4,30,11537,No action
osov-0HY1Lw,248,274,,384.62,v_osov-0HY1Lw.mp4,30,11537,No action
osov-0HY1Lw,336,384.62,,384.62,v_osov-0HY1Lw.mp4,30,11537,No action
Be0koDmxrtQ,0,12,,273.7,v_Be0koDmxrtQ.mp4,30,8210,No action
Be0koDmxrtQ,58,66,,273.7,v_Be0koDmxrtQ.mp4,30,8210,No action
Be0koDmxrtQ,99,129,,273.7,v_Be0koDmxrtQ.mp4,30,8210,No action
Be0koDmxrtQ,235,273.7,,273.7,v_Be0koDmxrtQ.mp4,30,8210,No action
FXuAeiK2Y5Y,0,20,,194.68,v_FXuAeiK2Y5Y.mp4,30,5838,No action
FXuAeiK2Y5Y,116,126,,194.68,v_FXuAeiK2Y5Y.mp4,30,5838,No action
FXuAeiK2Y5Y,136,147,,194.68,v_FXuAeiK2Y5Y.mp4,30,5838,No action
FXuAeiK2Y5Y,161,194.68,,194.68,v_FXuAeiK2Y5Y.mp4,30,5838,No action
17v08qtr8UM,0,41,,127.36,v_17v08qtr8UM.mp4,30,3820,No action
17v08qtr8UM,67,84,,127.36,v_17v08qtr8UM.mp4,30,3820,No action
17v08qtr8UM,103,127.36,,127.36,v_17v08qtr8UM.mp4,30,3820,No action
AZDUdr9G318,0,21,,164.15,v_AZDUdr9G318.mp4,30,4924,No action
AZDUdr9G318,42,50,,164.15,v_AZDUdr9G318.mp4,30,4924,No action
AZDUdr9G318,100,117,,164.15,v_AZDUdr9G318.mp4,30,4924,No action
AZDUdr9G318,127,164.15,,164.15,v_AZDUdr9G318.mp4,30,4924,No action
jkFDlNHAXsU,0,97,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
jkFDlNHAXsU,297,325,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
jkFDlNHAXsU,361,378,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
jkFDlNHAXsU,396,404,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
jkFDlNHAXsU,466,484,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
jkFDlNHAXsU,513,537,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
jkFDlNHAXsU,548,568.33,,568.33,v_jkFDlNHAXsU.mp4,30,17047,No action
0JVmVXLrNZo,0,16,,193.79,v_0JVmVXLrNZo.mp4,30,5812,No action
0JVmVXLrNZo,38,59,,193.79,v_0JVmVXLrNZo.mp4,30,5812,No action
0JVmVXLrNZo,66,91,,193.79,v_0JVmVXLrNZo.mp4,30,5812,No action
0JVmVXLrNZo,97,116,,193.79,v_0JVmVXLrNZo.mp4,30,5812,No action
0JVmVXLrNZo,128,157,,193.79,v_0JVmVXLrNZo.mp4,30,5812,No action
0JVmVXLrNZo,170,193.79,,193.79,v_0JVmVXLrNZo.mp4,30,5812,No action
Zi0Ou5dfsWs,0,40,,501.54,v_Zi0Ou5dfsWs.mp4,30,15046,No action
Zi0Ou5dfsWs,381,392,,501.54,v_Zi0Ou5dfsWs.mp4,30,15046,No action
Zi0Ou5dfsWs,423,501.54,,501.54,v_Zi0Ou5dfsWs.mp4,30,15046,No action
u8mJfN9TBkY,0,29,,288.98,v_u8mJfN9TBkY.mp4,30,8668,No action
u8mJfN9TBkY,43,53,,288.98,v_u8mJfN9TBkY.mp4,30,8668,No action
u8mJfN9TBkY,90,103,,288.98,v_u8mJfN9TBkY.mp4,30,8668,No action
u8mJfN9TBkY,121,138,,288.98,v_u8mJfN9TBkY.mp4,30,8668,No action
u8mJfN9TBkY,218,288.98,,288.98,v_u8mJfN9TBkY.mp4,30,8668,No action
nQLUK4aKsg0,0,19,,151.6,v_nQLUK4aKsg0.mp4,30,4547,No action
nQLUK4aKsg0,114,132,,151.6,v_nQLUK4aKsg0.mp4,30,4547,No action
nQLUK4aKsg0,136,151.6,,151.6,v_nQLUK4aKsg0.mp4,30,4547,No action
2OM9fBeBX-I,0,26,,213.62,v_2OM9fBeBX-I.mp4,30,6407,No action
2OM9fBeBX-I,182,190,,213.62,v_2OM9fBeBX-I.mp4,30,6407,No action
2OM9fBeBX-I,199,213.62,,213.62,v_2OM9fBeBX-I.mp4,30,6407,No action
ID2ct1TlVuk,0,36,,275.87,v_ID2ct1TlVuk.mp4,30,8275,No action
ID2ct1TlVuk,51,74,,275.87,v_ID2ct1TlVuk.mp4,30,8275,No action
ID2ct1TlVuk,151,166,,275.87,v_ID2ct1TlVuk.mp4,30,8275,No action
ID2ct1TlVuk,175,275.87,,275.87,v_ID2ct1TlVuk.mp4,30,8275,No action
cwLpF3FxZdA,0,29,,141.97,v_cwLpF3FxZdA.mp4,30,4256,No action
cwLpF3FxZdA,112,141.97,,141.97,v_cwLpF3FxZdA.mp4,30,4256,No action
8QCW0qWbNeI,0,77,,415.64,v_8QCW0qWbNeI.mp4,30,12467,No action
8QCW0qWbNeI,97,114,,415.64,v_8QCW0qWbNeI.mp4,30,12467,No action
8QCW0qWbNeI,204,231,,415.64,v_8QCW0qWbNeI.mp4,30,12467,No action
8QCW0qWbNeI,275,415.64,,415.64,v_8QCW0qWbNeI.mp4,30,12467,No action
SELBilV64sY,0,19,,338.15999999999997,v_SELBilV64sY.mp4,30,10144,No action
SELBilV64sY,268,338.15999999999997,,338.15999999999997,v_SELBilV64sY.mp4,30,10144,No action
ruKDS_jExs8,0,29,,307.46,v_ruKDS_jExs8.mp4,30,9219,No action
ruKDS_jExs8,42,104,,307.46,v_ruKDS_jExs8.mp4,30,9219,No action
ruKDS_jExs8,174,231,,307.46,v_ruKDS_jExs8.mp4,30,9219,No action
ruKDS_jExs8,255,307.46,,307.46,v_ruKDS_jExs8.mp4,30,9219,No action
40UqljqGXXA,0,76,,243.98,v_40UqljqGXXA.mp4,30,7319,No action
40UqljqGXXA,85,123,,243.98,v_40UqljqGXXA.mp4,30,7319,No action
40UqljqGXXA,137,154,,243.98,v_40UqljqGXXA.mp4,30,7319,No action
40UqljqGXXA,163,176,,243.98,v_40UqljqGXXA.mp4,30,7319,No action
40UqljqGXXA,193,205,,243.98,v_40UqljqGXXA.mp4,30,7319,No action
40UqljqGXXA,208,243.98,,243.98,v_40UqljqGXXA.mp4,30,7319,No action
R4ZerUrULLk,0,35,,305.37,v_R4ZerUrULLk.mp4,30,9160,No action
R4ZerUrULLk,115,134,,305.37,v_R4ZerUrULLk.mp4,30,9160,No action
R4ZerUrULLk,145,175,,305.37,v_R4ZerUrULLk.mp4,30,9160,No action
R4ZerUrULLk,202,305.37,,305.37,v_R4ZerUrULLk.mp4,30,9160,No action
Xornhv6aDF4,0,53,,282.68,v_Xornhv6aDF4.mp4,30,8478,No action
Xornhv6aDF4,66,74,,282.68,v_Xornhv6aDF4.mp4,30,8478,No action
Xornhv6aDF4,121,131,,282.68,v_Xornhv6aDF4.mp4,30,8478,No action
Xornhv6aDF4,251,282.68,,282.68,v_Xornhv6aDF4.mp4,30,8478,No action
q65WrXiHpoo,0,50,,223.45,v_q65WrXiHpoo.mp4,30,6701,No action
q65WrXiHpoo,93,103,,223.45,v_q65WrXiHpoo.mp4,30,6701,No action
q65WrXiHpoo,175,223.45,,223.45,v_q65WrXiHpoo.mp4,30,6701,No action
fTWrKsyzwm0,0,63,,221.7,v_fTWrKsyzwm0.mp4,30,6651,No action
fTWrKsyzwm0,127,162,,221.7,v_fTWrKsyzwm0.mp4,30,6651,No action
fTWrKsyzwm0,193,221.7,,221.7,v_fTWrKsyzwm0.mp4,30,6651,No action
IW096cyCuaY,0,54,,362.28,v_IW096cyCuaY.mp4,30,10868,No action
IW096cyCuaY,80,107,,362.28,v_IW096cyCuaY.mp4,30,10868,No action
IW096cyCuaY,158,200,,362.28,v_IW096cyCuaY.mp4,30,10868,No action
IW096cyCuaY,303,362.28,,362.28,v_IW096cyCuaY.mp4,30,10868,No action
XudXzmE1E80,0,47,,179.98,v_XudXzmE1E80.mp4,30,5398,No action
XudXzmE1E80,119,179.98,,179.98,v_XudXzmE1E80.mp4,30,5398,No action
78dIqPhgnLs,0,56,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
78dIqPhgnLs,142,181,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
78dIqPhgnLs,208,221,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
78dIqPhgnLs,229,263,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
78dIqPhgnLs,323,344,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
78dIqPhgnLs,399,411,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
78dIqPhgnLs,431,483.63,,483.63,v_78dIqPhgnLs.mp4,30,14506,No action
fOPF3x6c2WI,0,10,,95.16,v_fOPF3x6c2WI.mp4,30,2854,No action
fOPF3x6c2WI,77,95.16,,95.16,v_fOPF3x6c2WI.mp4,30,2854,No action
aotPPzd8T_c,0,56,,236.22,v_aotPPzd8T_c.mp4,30,7084,No action
aotPPzd8T_c,195,236.22,,236.22,v_aotPPzd8T_c.mp4,30,7084,No action
mrHTodOjHOc,0,16,,418.56,v_mrHTodOjHOc.mp4,30,12557,No action
mrHTodOjHOc,94,129,,418.56,v_mrHTodOjHOc.mp4,30,12557,No action
mrHTodOjHOc,305,315,,418.56,v_mrHTodOjHOc.mp4,30,12557,No action
mrHTodOjHOc,344,380,,418.56,v_mrHTodOjHOc.mp4,30,12557,No action
mrHTodOjHOc,389,418.56,,418.56,v_mrHTodOjHOc.mp4,30,12557,No action
rLBQ2Wglw6Y,0,55,,404.0,v_rLBQ2Wglw6Y.mp4,30,12119,No action
rLBQ2Wglw6Y,64,99,,404.0,v_rLBQ2Wglw6Y.mp4,30,12119,No action
rLBQ2Wglw6Y,151,162,,404.0,v_rLBQ2Wglw6Y.mp4,30,12119,No action
rLBQ2Wglw6Y,209,224,,404.0,v_rLBQ2Wglw6Y.mp4,30,12119,No action
rLBQ2Wglw6Y,333,349,,404.0,v_rLBQ2Wglw6Y.mp4,30,12119,No action
rLBQ2Wglw6Y,369,404.0,,404.0,v_rLBQ2Wglw6Y.mp4,30,12119,No action
Fe4tO5vW9_E,0,41,,159.73,v_Fe4tO5vW9_E.mp4,30,4789,No action
Fe4tO5vW9_E,145,159.73,,159.73,v_Fe4tO5vW9_E.mp4,30,4789,No action
uyr2mXqn3Yo,0,65,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
uyr2mXqn3Yo,76,99,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
uyr2mXqn3Yo,121,136,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
uyr2mXqn3Yo,238,289,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
uyr2mXqn3Yo,305,331,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
uyr2mXqn3Yo,357,376,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
uyr2mXqn3Yo,409,550.46,,550.46,v_uyr2mXqn3Yo.mp4,30,16511,No action
M0aQH3SpfhU,0,72,,222.38,v_M0aQH3SpfhU.mp4,30,6670,No action
M0aQH3SpfhU,185,222.38,,222.38,v_M0aQH3SpfhU.mp4,30,6670,No action
